city_id,display_name,country,cohort,field,label,pillar,required_for_ranking,value,provider_id,source_url,source_title,source_date,notes
uy-montevideo,Montevideo,Uruguay,Latin America,personal_safety_raw,Personal safety raw,viability,yes,11.25,world_bank,https://api.worldbank.org/v2/country/URY/indicator/VC.IHR.PSRC.P5?format=json&mrv=10,"UNODC via World Bank WDI: Intentional homicides (per 100,000 people)",2023-12-31,auto_ingest=unodc_safety; indicator=VC.IHR.PSRC.P5; year=2023; country_proxy=Uruguay
uy-montevideo,Montevideo,Uruguay,Latin America,transit_access_commute_raw,Transit access and commute raw,viability,yes,,,,,,
uy-montevideo,Montevideo,Uruguay,Latin America,clean_air_raw,Clean air raw,viability,yes,,,,,,
uy-montevideo,Montevideo,Uruguay,Latin America,water_sanitation_utility_raw,"Water, sanitation, and utility raw",viability,yes,,,,,,
uy-montevideo,Montevideo,Uruguay,Latin America,digital_infrastructure_raw,Digital infrastructure raw,viability,yes,32.4,world_bank,https://api.worldbank.org/v2/country/URY/indicator/IT.NET.BBND.P2?format=json&mrv=10,World Bank WDI: Fixed broadband subscriptions (per 100 people),2023-12-31,auto_ingest=world_bank_proxy; indicator=IT.NET.BBND.P2; year=2023; country_proxy=Uruguay
uy-montevideo,Montevideo,Uruguay,Latin America,climate_sunlight_livability_raw,Climate and sunlight livability raw,viability,yes,58,wmo_natl_met,https://worldweather.wmo.int,WMO/National Met: Climate livability composite,2024-12-31,"auto_seed=climate_composite; 2300 sun hrs, 17C mean"
uy-montevideo,Montevideo,Uruguay,Latin America,healthcare_quality_raw,Healthcare quality raw,capability,yes,85.0,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/UHC_INDEX_REPORTED,WHO GHO: UHC Service Coverage Index,2023-12-31,auto_ingest=who_gho; indicator=UHC_INDEX_REPORTED; year=2023; country_proxy=Uruguay
uy-montevideo,Montevideo,Uruguay,Latin America,education_quality_raw,Education quality raw,capability,yes,79.95,world_bank,https://api.worldbank.org/v2/country/URY/indicator/SE.TER.ENRR?format=json&mrv=10,"World Bank WDI: School enrollment, tertiary (% gross)",2023-12-31,auto_ingest=world_bank_proxy; indicator=SE.TER.ENRR; year=2023; country_proxy=Uruguay
uy-montevideo,Montevideo,Uruguay,Latin America,equal_opportunity_raw,Equal opportunity raw,capability,yes,,,,,,
uy-montevideo,Montevideo,Uruguay,Latin America,hospitality_belonging_raw,Hospitality and belonging raw,community,yes,49.6,world_bank,https://api.worldbank.org/v2/country/URY/indicator/SM.POP.NETM?format=json&mrv=10,World Bank WDI: Net migration (proxy for hospitality/belonging — positive = welcoming),2025-12-31,auto_ingest=world_bank_proxy; proxy=net_migration_hospitality; indicator=SM.POP.NETM; year=2025; country_proxy=Uruguay
uy-montevideo,Montevideo,Uruguay,Latin America,tolerance_pluralism_raw,Tolerance and pluralism raw,community,yes,28.28,world_bank,https://api.worldbank.org/v2/country/URY/indicator/SG.GEN.PARL.ZS?format=json&mrv=10,World Bank WDI: Proportion of seats held by women in national parliaments (%),2024-12-31,auto_ingest=world_bank_proxy; proxy=gender_parity_parliament; indicator=SG.GEN.PARL.ZS; year=2024; country_proxy=Uruguay
uy-montevideo,Montevideo,Uruguay,Latin America,cultural_public_life_raw,Cultural public life raw,community,yes,47.7,world_bank,https://api.worldbank.org/v2/country/URY/indicator/SP.POP.DPND?format=json&mrv=10,"World Bank WDI: Age dependency ratio (% of working-age population), inverted as social vitality proxy",2024-12-31,auto_ingest=world_bank_proxy; proxy=inverse_dependency_ratio_social_vitality; indicator=SP.POP.DPND; year=2024; country_proxy=Uruguay
uy-montevideo,Montevideo,Uruguay,Latin America,birth_rate_optimism_raw,Birth rate and societal optimism raw,community,yes,,,,,,
uy-montevideo,Montevideo,Uruguay,Latin America,entrepreneurial_dynamism_raw,Entrepreneurial dynamism raw,creative,yes,,,,,,
uy-montevideo,Montevideo,Uruguay,Latin America,innovation_research_intensity_raw,Innovation and research raw,creative,yes,0.63,world_bank,https://api.worldbank.org/v2/country/URY/indicator/GB.XPD.RSDV.GD.ZS?format=json&mrv=10,World Bank WDI: Research and development expenditure (% of GDP),2022-12-31,auto_ingest=world_bank_creative; indicator=GB.XPD.RSDV.GD.ZS; year=2022; country_proxy=Uruguay
uy-montevideo,Montevideo,Uruguay,Latin America,investment_signal_raw,Investment signal raw,creative,yes,,,,,,
uy-montevideo,Montevideo,Uruguay,Latin America,administrative_investment_friction_raw,Administrative investment friction raw,creative,yes,,,,,,
uy-montevideo,Montevideo,Uruguay,Latin America,visitor_flow_context_raw,Visitor flow context raw,creative,no,,,,,,
ar-cordoba,Cordoba,Argentina,Latin America,gross_income,Gross income,pressure,yes,,,,,,
ar-cordoba,Cordoba,Argentina,Latin America,rent,Rent,pressure,yes,,,,,,
ar-cordoba,Cordoba,Argentina,Latin America,utilities,Utilities,pressure,yes,,,,,,
ar-cordoba,Cordoba,Argentina,Latin America,transit_cost,Transit cost,pressure,yes,,,,,,
ar-cordoba,Cordoba,Argentina,Latin America,internet_cost,Internet cost,pressure,yes,,,,,,
ar-cordoba,Cordoba,Argentina,Latin America,food_cost,Food cost,pressure,yes,,,,,,
ar-cordoba,Cordoba,Argentina,Latin America,housing_burden_raw,Housing burden raw,pressure,yes,,,,,,
ar-cordoba,Cordoba,Argentina,Latin America,household_debt_burden_raw,Household debt burden raw,pressure,yes,,,,,,
ar-cordoba,Cordoba,Argentina,Latin America,working_time_pressure_raw,Working time pressure raw,pressure,yes,36.45,ilo_ilostat,https://ilostat.ilo.org/data/indicator/?id=HOW_TEMP_SEX_ECO_NB_A&ref_area=ARG&timefrom=2024&type=label&format=.csv,ILO ILOSTAT: Mean weekly hours actually worked per employed person,2024-12-31,auto_ingest=ilo_working_hours; indicator=HOW_TEMP_SEX_ECO_NB_A; year=2024; hours=36.45; country_proxy=Argentina
ar-cordoba,Cordoba,Argentina,Latin America,suicide_mental_strain_raw,Suicide or mental strain raw,pressure,yes,7.94,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/SDGSUICIDE,"WHO GHO: Age-standardized suicide rate (per 100,000 population)",2021-12-31,auto_ingest=who_gho; indicator=SDGSUICIDE; year=2021; country_proxy=Argentina
ar-cordoba,Cordoba,Argentina,Latin America,personal_safety_raw,Personal safety raw,viability,yes,4.49,world_bank,https://api.worldbank.org/v2/country/ARG/indicator/VC.IHR.PSRC.P5?format=json&mrv=10,"UNODC via World Bank WDI: Intentional homicides (per 100,000 people)",2023-12-31,auto_ingest=unodc_safety; indicator=VC.IHR.PSRC.P5; year=2023; country_proxy=Argentina
ar-cordoba,Cordoba,Argentina,Latin America,transit_access_commute_raw,Transit access and commute raw,viability,yes,,,,,,
ar-cordoba,Cordoba,Argentina,Latin America,clean_air_raw,Clean air raw,viability,yes,,,,,,
ar-cordoba,Cordoba,Argentina,Latin America,water_sanitation_utility_raw,"Water, sanitation, and utility raw",viability,yes,,,,,,
ar-cordoba,Cordoba,Argentina,Latin America,digital_infrastructure_raw,Digital infrastructure raw,viability,yes,25.36,world_bank,https://api.worldbank.org/v2/country/ARG/indicator/IT.NET.BBND.P2?format=json&mrv=10,World Bank WDI: Fixed broadband subscriptions (per 100 people),2023-12-31,auto_ingest=world_bank_proxy; indicator=IT.NET.BBND.P2; year=2023; country_proxy=Argentina
ar-cordoba,Cordoba,Argentina,Latin America,climate_sunlight_livability_raw,Climate and sunlight livability raw,viability,yes,,,,,,
ar-cordoba,Cordoba,Argentina,Latin America,healthcare_quality_raw,Healthcare quality raw,capability,yes,80.0,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/UHC_INDEX_REPORTED,WHO GHO: UHC Service Coverage Index,2023-12-31,auto_ingest=who_gho; indicator=UHC_INDEX_REPORTED; year=2023; country_proxy=Argentina
ar-cordoba,Cordoba,Argentina,Latin America,education_quality_raw,Education quality raw,capability,yes,100.0,world_bank,https://api.worldbank.org/v2/country/ARG/indicator/SE.TER.ENRR?format=json&mrv=10,"World Bank WDI: School enrollment, tertiary (% gross)",2023-12-31,auto_ingest=world_bank_proxy; indicator=SE.TER.ENRR; year=2023; country_proxy=Argentina Capped from GER value > 100.
ar-cordoba,Cordoba,Argentina,Latin America,equal_opportunity_raw,Equal opportunity raw,capability,yes,,,,,,
ar-cordoba,Cordoba,Argentina,Latin America,hospitality_belonging_raw,Hospitality and belonging raw,community,yes,50.06,world_bank,https://api.worldbank.org/v2/country/ARG/indicator/SM.POP.NETM?format=json&mrv=10,World Bank WDI: Net migration (proxy for hospitality/belonging — positive = welcoming),2025-12-31,auto_ingest=world_bank_proxy; proxy=net_migration_hospitality; indicator=SM.POP.NETM; year=2025; country_proxy=Argentina
ar-cordoba,Cordoba,Argentina,Latin America,tolerance_pluralism_raw,Tolerance and pluralism raw,community,yes,42.41,world_bank,https://api.worldbank.org/v2/country/ARG/indicator/SG.GEN.PARL.ZS?format=json&mrv=10,World Bank WDI: Proportion of seats held by women in national parliaments (%),2024-12-31,auto_ingest=world_bank_proxy; proxy=gender_parity_parliament; indicator=SG.GEN.PARL.ZS; year=2024; country_proxy=Argentina
ar-cordoba,Cordoba,Argentina,Latin America,cultural_public_life_raw,Cultural public life raw,community,yes,48.44,world_bank,https://api.worldbank.org/v2/country/ARG/indicator/SP.POP.DPND?format=json&mrv=10,"World Bank WDI: Age dependency ratio (% of working-age population), inverted as social vitality proxy",2024-12-31,auto_ingest=world_bank_proxy; proxy=inverse_dependency_ratio_social_vitality; indicator=SP.POP.DPND; year=2024; country_proxy=Argentina
ar-cordoba,Cordoba,Argentina,Latin America,birth_rate_optimism_raw,Birth rate and societal optimism raw,community,yes,1.56,world_bank,https://data.worldbank.org/indicator/SP.DYN.TFRT.IN,World Bank Total Fertility Rate 2023,2024-01-01,
ar-cordoba,Cordoba,Argentina,Latin America,entrepreneurial_dynamism_raw,Entrepreneurial dynamism raw,creative,yes,,,,,,
ar-cordoba,Cordoba,Argentina,Latin America,innovation_research_intensity_raw,Innovation and research raw,creative,yes,0.55,world_bank,https://api.worldbank.org/v2/country/ARG/indicator/GB.XPD.RSDV.GD.ZS?format=json&mrv=10,World Bank WDI: Research and development expenditure (% of GDP),2022-12-31,auto_ingest=world_bank_creative; indicator=GB.XPD.RSDV.GD.ZS; year=2022; country_proxy=Argentina
ar-cordoba,Cordoba,Argentina,Latin America,investment_signal_raw,Investment signal raw,creative,yes,,,,,,
ar-cordoba,Cordoba,Argentina,Latin America,administrative_investment_friction_raw,Administrative investment friction raw,creative,yes,,,,,,
ar-cordoba,Cordoba,Argentina,Latin America,visitor_flow_context_raw,Visitor flow context raw,creative,no,,,,,,
cl-valparaiso,Valparaiso,Chile,Latin America,gross_income,Gross income,pressure,yes,,,,,,
cl-valparaiso,Valparaiso,Chile,Latin America,rent,Rent,pressure,yes,,,,,,
cl-valparaiso,Valparaiso,Chile,Latin America,utilities,Utilities,pressure,yes,,,,,,
cl-valparaiso,Valparaiso,Chile,Latin America,transit_cost,Transit cost,pressure,yes,,,,,,
cl-valparaiso,Valparaiso,Chile,Latin America,internet_cost,Internet cost,pressure,yes,,,,,,
cl-valparaiso,Valparaiso,Chile,Latin America,food_cost,Food cost,pressure,yes,,,,,,
cl-valparaiso,Valparaiso,Chile,Latin America,housing_burden_raw,Housing burden raw,pressure,yes,,,,,,
cl-valparaiso,Valparaiso,Chile,Latin America,household_debt_burden_raw,Household debt burden raw,pressure,yes,,,,,,
cl-valparaiso,Valparaiso,Chile,Latin America,working_time_pressure_raw,Working time pressure raw,pressure,yes,38.94,ilo_ilostat,https://ilostat.ilo.org/data/indicator/?id=HOW_TEMP_SEX_ECO_NB_A&ref_area=CHL&timefrom=2025&type=label&format=.csv,ILO ILOSTAT: Mean weekly hours actually worked per employed person,2025-12-31,auto_ingest=ilo_working_hours; indicator=HOW_TEMP_SEX_ECO_NB_A; year=2025; hours=38.94; country_proxy=Chile
cl-valparaiso,Valparaiso,Chile,Latin America,suicide_mental_strain_raw,Suicide or mental strain raw,pressure,yes,7.69,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/SDGSUICIDE,"WHO GHO: Age-standardized suicide rate (per 100,000 population)",2021-12-31,auto_ingest=who_gho; indicator=SDGSUICIDE; year=2021; country_proxy=Chile
cl-valparaiso,Valparaiso,Chile,Latin America,personal_safety_raw,Personal safety raw,viability,yes,6.35,world_bank,https://api.worldbank.org/v2/country/CHL/indicator/VC.IHR.PSRC.P5?format=json&mrv=10,"UNODC via World Bank WDI: Intentional homicides (per 100,000 people)",2023-12-31,auto_ingest=unodc_safety; indicator=VC.IHR.PSRC.P5; year=2023; country_proxy=Chile
cl-valparaiso,Valparaiso,Chile,Latin America,transit_access_commute_raw,Transit access and commute raw,viability,yes,,,,,,
cl-valparaiso,Valparaiso,Chile,Latin America,clean_air_raw,Clean air raw,viability,yes,,,,,,
cl-valparaiso,Valparaiso,Chile,Latin America,water_sanitation_utility_raw,"Water, sanitation, and utility raw",viability,yes,97.82,world_bank,https://api.worldbank.org/v2/country/CHL/indicator/SH.H2O.SMDW.ZS?format=json&mrv=10,World Bank WDI: People using safely managed drinking water services (% of population),2024-12-31,auto_ingest=world_bank_proxy; indicator=SH.H2O.SMDW.ZS; year=2024; country_proxy=Chile
cl-valparaiso,Valparaiso,Chile,Latin America,digital_infrastructure_raw,Digital infrastructure raw,viability,yes,23.0,world_bank,https://api.worldbank.org/v2/country/CHL/indicator/IT.NET.BBND.P2?format=json&mrv=10,World Bank WDI: Fixed broadband subscriptions (per 100 people),2023-12-31,auto_ingest=world_bank_proxy; indicator=IT.NET.BBND.P2; year=2023; country_proxy=Chile
cl-valparaiso,Valparaiso,Chile,Latin America,climate_sunlight_livability_raw,Climate and sunlight livability raw,viability,yes,,,,,,
cl-valparaiso,Valparaiso,Chile,Latin America,healthcare_quality_raw,Healthcare quality raw,capability,yes,84.0,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/UHC_INDEX_REPORTED,WHO GHO: UHC Service Coverage Index,2023-12-31,auto_ingest=who_gho; indicator=UHC_INDEX_REPORTED; year=2023; country_proxy=Chile
cl-valparaiso,Valparaiso,Chile,Latin America,education_quality_raw,Education quality raw,capability,yes,100.0,world_bank,https://api.worldbank.org/v2/country/CHL/indicator/SE.TER.ENRR?format=json&mrv=10,"World Bank WDI: School enrollment, tertiary (% gross)",2023-12-31,auto_ingest=world_bank_proxy; indicator=SE.TER.ENRR; year=2023; country_proxy=Chile Capped from GER value > 100.
cl-valparaiso,Valparaiso,Chile,Latin America,equal_opportunity_raw,Equal opportunity raw,capability,yes,,,,,,
cl-valparaiso,Valparaiso,Chile,Latin America,hospitality_belonging_raw,Hospitality and belonging raw,community,yes,52.62,world_bank,https://api.worldbank.org/v2/country/CHL/indicator/SM.POP.NETM?format=json&mrv=10,World Bank WDI: Net migration (proxy for hospitality/belonging — positive = welcoming),2025-12-31,auto_ingest=world_bank_proxy; proxy=net_migration_hospitality; indicator=SM.POP.NETM; year=2025; country_proxy=Chile
cl-valparaiso,Valparaiso,Chile,Latin America,tolerance_pluralism_raw,Tolerance and pluralism raw,community,yes,35.48,world_bank,https://api.worldbank.org/v2/country/CHL/indicator/SG.GEN.PARL.ZS?format=json&mrv=10,World Bank WDI: Proportion of seats held by women in national parliaments (%),2024-12-31,auto_ingest=world_bank_proxy; proxy=gender_parity_parliament; indicator=SG.GEN.PARL.ZS; year=2024; country_proxy=Chile
cl-valparaiso,Valparaiso,Chile,Latin America,cultural_public_life_raw,Cultural public life raw,community,yes,54.86,world_bank,https://api.worldbank.org/v2/country/CHL/indicator/SP.POP.DPND?format=json&mrv=10,"World Bank WDI: Age dependency ratio (% of working-age population), inverted as social vitality proxy",2024-12-31,auto_ingest=world_bank_proxy; proxy=inverse_dependency_ratio_social_vitality; indicator=SP.POP.DPND; year=2024; country_proxy=Chile
cl-valparaiso,Valparaiso,Chile,Latin America,birth_rate_optimism_raw,Birth rate and societal optimism raw,community,yes,1.44,world_bank,https://data.worldbank.org/indicator/SP.DYN.TFRT.IN,World Bank Total Fertility Rate 2023,2024-01-01,
cl-valparaiso,Valparaiso,Chile,Latin America,entrepreneurial_dynamism_raw,Entrepreneurial dynamism raw,creative,yes,,,,,,
cl-valparaiso,Valparaiso,Chile,Latin America,innovation_research_intensity_raw,Innovation and research raw,creative,yes,0.36,world_bank,https://api.worldbank.org/v2/country/CHL/indicator/GB.XPD.RSDV.GD.ZS?format=json&mrv=10,World Bank WDI: Research and development expenditure (% of GDP),2021-12-31,auto_ingest=world_bank_creative; indicator=GB.XPD.RSDV.GD.ZS; year=2021; country_proxy=Chile
cl-valparaiso,Valparaiso,Chile,Latin America,investment_signal_raw,Investment signal raw,creative,yes,,,,,,
cl-valparaiso,Valparaiso,Chile,Latin America,administrative_investment_friction_raw,Administrative investment friction raw,creative,yes,,,,,,
cl-valparaiso,Valparaiso,Chile,Latin America,visitor_flow_context_raw,Visitor flow context raw,creative,no,,,,,,
ae-dubai,Dubai,United Arab Emirates,Middle East,gross_income,Gross income,pressure,yes,,,,,,
ae-dubai,Dubai,United Arab Emirates,Middle East,rent,Rent,pressure,yes,,,,,,
ae-dubai,Dubai,United Arab Emirates,Middle East,utilities,Utilities,pressure,yes,,,,,,
ae-dubai,Dubai,United Arab Emirates,Middle East,transit_cost,Transit cost,pressure,yes,,,,,,
ae-dubai,Dubai,United Arab Emirates,Middle East,internet_cost,Internet cost,pressure,yes,,,,,,
ae-dubai,Dubai,United Arab Emirates,Middle East,food_cost,Food cost,pressure,yes,,,,,,
ae-dubai,Dubai,United Arab Emirates,Middle East,housing_burden_raw,Housing burden raw,pressure,yes,,,,,,
ae-dubai,Dubai,United Arab Emirates,Middle East,household_debt_burden_raw,Household debt burden raw,pressure,yes,,,,,,
ae-dubai,Dubai,United Arab Emirates,Middle East,working_time_pressure_raw,Working time pressure raw,pressure,yes,50.82,ilo_ilostat,https://ilostat.ilo.org/data/indicator/?id=HOW_TEMP_SEX_ECO_NB_A&ref_area=ARE&timefrom=2024&type=label&format=.csv,ILO ILOSTAT: Mean weekly hours actually worked per employed person,2024-12-31,auto_ingest=ilo_working_hours; indicator=HOW_TEMP_SEX_ECO_NB_A; year=2024; hours=50.82; country_proxy=United Arab Emirates
ae-dubai,Dubai,United Arab Emirates,Middle East,suicide_mental_strain_raw,Suicide or mental strain raw,pressure,yes,1.71,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/SDGSUICIDE,"WHO GHO: Age-standardized suicide rate (per 100,000 population)",2021-12-31,auto_ingest=who_gho; indicator=SDGSUICIDE; year=2021; country_proxy=United Arab Emirates
ae-dubai,Dubai,United Arab Emirates,Middle East,personal_safety_raw,Personal safety raw,viability,yes,0.69,world_bank,https://api.worldbank.org/v2/country/ARE/indicator/VC.IHR.PSRC.P5?format=json&mrv=10,"UNODC via World Bank WDI: Intentional homicides (per 100,000 people)",2022-12-31,auto_ingest=unodc_safety; indicator=VC.IHR.PSRC.P5; year=2022; country_proxy=United Arab Emirates
ae-dubai,Dubai,United Arab Emirates,Middle East,transit_access_commute_raw,Transit access and commute raw,viability,yes,,,,,,
ae-dubai,Dubai,United Arab Emirates,Middle East,clean_air_raw,Clean air raw,viability,yes,,,,,,
ae-dubai,Dubai,United Arab Emirates,Middle East,water_sanitation_utility_raw,"Water, sanitation, and utility raw",viability,yes,98.64,world_bank,https://api.worldbank.org/v2/country/ARE/indicator/SH.H2O.SMDW.ZS?format=json&mrv=10,World Bank WDI: People using safely managed drinking water services (% of population),2024-12-31,auto_ingest=world_bank_proxy; indicator=SH.H2O.SMDW.ZS; year=2024; country_proxy=United Arab Emirates
ae-dubai,Dubai,United Arab Emirates,Middle East,digital_infrastructure_raw,Digital infrastructure raw,viability,yes,37.1,world_bank,https://api.worldbank.org/v2/country/ARE/indicator/IT.NET.BBND.P2?format=json&mrv=10,World Bank WDI: Fixed broadband subscriptions (per 100 people),2023-12-31,auto_ingest=world_bank_proxy; indicator=IT.NET.BBND.P2; year=2023; country_proxy=United Arab Emirates
ae-dubai,Dubai,United Arab Emirates,Middle East,climate_sunlight_livability_raw,Climate and sunlight livability raw,viability,yes,35,wmo_natl_met,https://worldweather.wmo.int,WMO/National Met: Climate livability composite,2024-12-31,"auto_seed=climate_composite; 3500 sun hrs but 28C mean with 45C+ summers, unlivable outdoors Jun-Sep"
ae-dubai,Dubai,United Arab Emirates,Middle East,healthcare_quality_raw,Healthcare quality raw,capability,yes,84.0,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/UHC_INDEX_REPORTED,WHO GHO: UHC Service Coverage Index,2023-12-31,auto_ingest=who_gho; indicator=UHC_INDEX_REPORTED; year=2023; country_proxy=United Arab Emirates
ae-dubai,Dubai,United Arab Emirates,Middle East,education_quality_raw,Education quality raw,capability,yes,63.74,world_bank,https://api.worldbank.org/v2/country/ARE/indicator/SE.TER.ENRR?format=json&mrv=10,"World Bank WDI: School enrollment, tertiary (% gross)",2024-12-31,auto_ingest=world_bank_proxy; indicator=SE.TER.ENRR; year=2024; country_proxy=United Arab Emirates
ae-dubai,Dubai,United Arab Emirates,Middle East and North Africa,equal_opportunity_raw,Equal opportunity raw,capability,yes,25.0,slic_analyst,https://www.weforum.org/reports/global-gender-gap-report/,Gulf state gender gap and religious restrictions on equal opportunity,2024-01-01,
ae-dubai,Dubai,United Arab Emirates,Middle East,hospitality_belonging_raw,Hospitality and belonging raw,community,yes,64.44,world_bank,https://api.worldbank.org/v2/country/ARE/indicator/SM.POP.NETM?format=json&mrv=10,World Bank WDI: Net migration (proxy for hospitality/belonging — positive = welcoming),2025-12-31,auto_ingest=world_bank_proxy; proxy=net_migration_hospitality; indicator=SM.POP.NETM; year=2025; country_proxy=United Arab Emirates
ae-dubai,Dubai,United Arab Emirates,Middle East,tolerance_pluralism_raw,Tolerance and pluralism raw,community,yes,22.0,world_bank,https://api.worldbank.org/v2/country/ARE/indicator/SG.GEN.PARL.ZS?format=json&mrv=10,World Bank WDI: Proportion of seats held by women in national parliaments (%),2024-12-31,"manual_correction=tolerance_reality; UAE: LGBTQ+ criminalized, kafala labor system, limited press freedom (RSF rank 145/180). WB gender proxy misleading."
ae-dubai,Dubai,United Arab Emirates,Middle East,cultural_public_life_raw,Cultural public life raw,community,yes,45.0,world_bank,https://api.worldbank.org/v2/country/ARE/indicator/SP.POP.DPND?format=json&mrv=10,"World Bank WDI: Age dependency ratio (% of working-age population), inverted as social vitality proxy",2024-12-31,"manual_correction=cultural_reality; Dubai has some museums/malls but limited organic cultural scene, no historic old-city fabric beyond small Creek area. WB dependency proxy meaningless."
ae-dubai,Dubai,United Arab Emirates,Middle East,birth_rate_optimism_raw,Birth rate and societal optimism raw,community,yes,,,,,,
ae-dubai,Dubai,United Arab Emirates,Middle East,entrepreneurial_dynamism_raw,Entrepreneurial dynamism raw,creative,yes,,,,,,
ae-dubai,Dubai,United Arab Emirates,Middle East,innovation_research_intensity_raw,Innovation and research raw,creative,yes,1.49,world_bank,https://api.worldbank.org/v2/country/ARE/indicator/GB.XPD.RSDV.GD.ZS?format=json&mrv=10,World Bank WDI: Research and development expenditure (% of GDP),2021-12-31,auto_ingest=world_bank_creative; indicator=GB.XPD.RSDV.GD.ZS; year=2021; country_proxy=United Arab Emirates
ae-dubai,Dubai,United Arab Emirates,Middle East,investment_signal_raw,Investment signal raw,creative,yes,,,,,,
ae-dubai,Dubai,United Arab Emirates,Middle East,administrative_investment_friction_raw,Administrative investment friction raw,creative,yes,,,,,,
ae-dubai,Dubai,United Arab Emirates,Middle East,visitor_flow_context_raw,Visitor flow context raw,creative,no,,,,,,
ae-abu-dhabi,Abu Dhabi,United Arab Emirates,Middle East,gross_income,Gross income,pressure,yes,,,,,,
ae-abu-dhabi,Abu Dhabi,United Arab Emirates,Middle East,rent,Rent,pressure,yes,,,,,,
ae-abu-dhabi,Abu Dhabi,United Arab Emirates,Middle East,utilities,Utilities,pressure,yes,,,,,,
ae-abu-dhabi,Abu Dhabi,United Arab Emirates,Middle East,transit_cost,Transit cost,pressure,yes,,,,,,
ae-abu-dhabi,Abu Dhabi,United Arab Emirates,Middle East,internet_cost,Internet cost,pressure,yes,,,,,,
ae-abu-dhabi,Abu Dhabi,United Arab Emirates,Middle East,food_cost,Food cost,pressure,yes,,,,,,
ae-abu-dhabi,Abu Dhabi,United Arab Emirates,Middle East,housing_burden_raw,Housing burden raw,pressure,yes,,,,,,
ae-abu-dhabi,Abu Dhabi,United Arab Emirates,Middle East,household_debt_burden_raw,Household debt burden raw,pressure,yes,,,,,,
ae-abu-dhabi,Abu Dhabi,United Arab Emirates,Middle East,working_time_pressure_raw,Working time pressure raw,pressure,yes,50.82,ilo_ilostat,https://ilostat.ilo.org/data/indicator/?id=HOW_TEMP_SEX_ECO_NB_A&ref_area=ARE&timefrom=2024&type=label&format=.csv,ILO ILOSTAT: Mean weekly hours actually worked per employed person,2024-12-31,auto_ingest=ilo_working_hours; indicator=HOW_TEMP_SEX_ECO_NB_A; year=2024; hours=50.82; country_proxy=United Arab Emirates
ae-abu-dhabi,Abu Dhabi,United Arab Emirates,Middle East,suicide_mental_strain_raw,Suicide or mental strain raw,pressure,yes,1.71,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/SDGSUICIDE,"WHO GHO: Age-standardized suicide rate (per 100,000 population)",2021-12-31,auto_ingest=who_gho; indicator=SDGSUICIDE; year=2021; country_proxy=United Arab Emirates
ae-abu-dhabi,Abu Dhabi,United Arab Emirates,Middle East,personal_safety_raw,Personal safety raw,viability,yes,0.69,world_bank,https://api.worldbank.org/v2/country/ARE/indicator/VC.IHR.PSRC.P5?format=json&mrv=10,"UNODC via World Bank WDI: Intentional homicides (per 100,000 people)",2022-12-31,auto_ingest=unodc_safety; indicator=VC.IHR.PSRC.P5; year=2022; country_proxy=United Arab Emirates
ae-abu-dhabi,Abu Dhabi,United Arab Emirates,Middle East,transit_access_commute_raw,Transit access and commute raw,viability,yes,,,,,,
ae-abu-dhabi,Abu Dhabi,United Arab Emirates,Middle East,clean_air_raw,Clean air raw,viability,yes,,,,,,
ae-abu-dhabi,Abu Dhabi,United Arab Emirates,Middle East,water_sanitation_utility_raw,"Water, sanitation, and utility raw",viability,yes,98.64,world_bank,https://api.worldbank.org/v2/country/ARE/indicator/SH.H2O.SMDW.ZS?format=json&mrv=10,World Bank WDI: People using safely managed drinking water services (% of population),2024-12-31,auto_ingest=world_bank_proxy; indicator=SH.H2O.SMDW.ZS; year=2024; country_proxy=United Arab Emirates
ae-abu-dhabi,Abu Dhabi,United Arab Emirates,Middle East,digital_infrastructure_raw,Digital infrastructure raw,viability,yes,37.1,world_bank,https://api.worldbank.org/v2/country/ARE/indicator/IT.NET.BBND.P2?format=json&mrv=10,World Bank WDI: Fixed broadband subscriptions (per 100 people),2023-12-31,auto_ingest=world_bank_proxy; indicator=IT.NET.BBND.P2; year=2023; country_proxy=United Arab Emirates
ae-abu-dhabi,Abu Dhabi,United Arab Emirates,Middle East,climate_sunlight_livability_raw,Climate and sunlight livability raw,viability,yes,33,wmo_natl_met,https://worldweather.wmo.int,WMO/National Met: Climate livability composite,2024-12-31,"auto_seed=climate_composite; 3500 sun hrs but 29C mean with 46C+ summers, extreme"
ae-abu-dhabi,Abu Dhabi,United Arab Emirates,Middle East,healthcare_quality_raw,Healthcare quality raw,capability,yes,84.0,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/UHC_INDEX_REPORTED,WHO GHO: UHC Service Coverage Index,2023-12-31,auto_ingest=who_gho; indicator=UHC_INDEX_REPORTED; year=2023; country_proxy=United Arab Emirates
